municipality,municipalityLabel,district,districtLabel,state,stateLabel
http://www.wikidata.org/entity/Q559790,Herrnschwende,http://www.wikidata.org/entity/Q529798,Weißensee,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q559728,Straufhain,http://www.wikidata.org/entity/Q7872,Landkreis Hildburghausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q559809,Bischofrod,http://www.wikidata.org/entity/Q7872,Landkreis Hildburghausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q559835,Obermaßfeld-Grimmenthal,http://www.wikidata.org/entity/Q7871,Schmalkalden-Meiningen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q503987,Wittendörp,http://www.wikidata.org/entity/Q2905,Ludwigslust-Parchim District,http://www.wikidata.org/entity/Q1196,Mecklenburg-Western Pomerania
http://www.wikidata.org/entity/Q547040,Stelle-Wittenwurth,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q503981,Hollern-Twielenfleth,http://www.wikidata.org/entity/Q5906,Stade,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q559766,Christes,http://www.wikidata.org/entity/Q7871,Schmalkalden-Meiningen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q559877,Rattiszell,http://www.wikidata.org/entity/Q10482,Straubing-Bogen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q559816,Schleusegrund,http://www.wikidata.org/entity/Q7872,Landkreis Hildburghausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q504093,Lauenbrück,http://www.wikidata.org/entity/Q5923,Rotenburg (Wümme),http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q549701,Burgsponheim,http://www.wikidata.org/entity/Q8572,Bad Kreuznach,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q559995,Lindhorst,http://www.wikidata.org/entity/Q5966,Schaumburg,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q559830,Schweickershausen,http://www.wikidata.org/entity/Q7872,Landkreis Hildburghausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q547752,Tawern,http://www.wikidata.org/entity/Q8579,Trier-Saarburg,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q559748,Drognitz,http://www.wikidata.org/entity/Q7882,Landkreis Saalfeld-Rudolstadt,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q561110,Fischbachtal,http://www.wikidata.org/entity/Q7916,Darmstadt-Dieburg,http://www.wikidata.org/entity/Q1199,Hesse
http://www.wikidata.org/entity/Q559931,Dittelbrunn,http://www.wikidata.org/entity/Q10461,Schweinfurt,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q560226,Kehmstedt,http://www.wikidata.org/entity/Q16546959,Erfüllende Gemeinde Bleicherode,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q559971,Urbach,http://www.wikidata.org/entity/Q7858,Nordhausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q503975,Dickel,http://www.wikidata.org/entity/Q5956,Diepholz,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q549898,Ottenstein,http://www.wikidata.org/entity/Q5973,Holzminden,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q559763,Sachsenbrunn,http://www.wikidata.org/entity/Q486795,Eisfeld,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q559913,Dietersburg,http://www.wikidata.org/entity/Q10477,Rottal-Inn,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q559632,Detern,http://www.wikidata.org/entity/Q563522,Jümme,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q559954,Kleinfurra,http://www.wikidata.org/entity/Q16546959,Erfüllende Gemeinde Bleicherode,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q559610,Rhauderfehn,http://www.wikidata.org/entity/Q5934,Leer,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q559846,Schmeheim,http://www.wikidata.org/entity/Q7872,Landkreis Hildburghausen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q547683,Rodenäs,http://www.wikidata.org/entity/Q2937,Nordfriesland district,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q547001,Damlos,http://www.wikidata.org/entity/Q2975,Ostholstein,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q560460,Lipporn,http://www.wikidata.org/entity/Q562668,Verbandsgemeinde Nastätten,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q503900,Süderhastedt,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q559995,Lindhorst,http://www.wikidata.org/entity/Q529651,Lindhorst,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q503931,Quernheim,http://www.wikidata.org/entity/Q5956,Diepholz,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q549749,Heinsen,http://www.wikidata.org/entity/Q5973,Holzminden,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q559755,Melpers,http://www.wikidata.org/entity/Q372482,Kaltennordheim,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q549781,Lüerdissen,http://www.wikidata.org/entity/Q5973,Holzminden,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q503947,Gnarrenburg,http://www.wikidata.org/entity/Q5923,Rotenburg (Wümme),http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q549815,Bodenfelde,http://www.wikidata.org/entity/Q6018,Northeim,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q550659,Hoßkirch,http://www.wikidata.org/entity/Q8225,Landkreis Ravensburg,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550781,Gaißach,http://www.wikidata.org/entity/Q10522,Bad Tölz-Wolfratshausen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q550543,Lauter,http://www.wikidata.org/entity/Q10444,Bamberg,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q93258,Lohsa,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q533471,Epenwöhrden,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550200,Ingersleben,http://www.wikidata.org/entity/Q6064,Börde,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q550297,Plötzkau,http://www.wikidata.org/entity/Q6081,Salzlandkreis,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q93232,Göda,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q533366,Kisdorf,http://www.wikidata.org/entity/Q2980,Segeberg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q531536,Harsum,http://www.wikidata.org/entity/Q5978,Hildesheim,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q550764,Steinach,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q529896,Jübar,http://www.wikidata.org/entity/Q6061,Altmarkkreis Salzwedel,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q93239,Großnaundorf,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q531652,Halbe,http://www.wikidata.org/entity/Q6173,Dahme-Spreewald District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q93254,Laußnitz,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q550261,Nonnweiler,http://www.wikidata.org/entity/Q6789,St. Wendel,http://www.wikidata.org/entity/Q1201,Saarland
http://www.wikidata.org/entity/Q550351,Neuenkirchen,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q533405,Norddeich,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550684,Gärtringen,http://www.wikidata.org/entity/Q8536,Böblingen district,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550679,Königseggwald,http://www.wikidata.org/entity/Q8225,Landkreis Ravensburg,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q93210,Arnsdorf,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q550711,Spraitbach,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q93223,Crostwitz,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q531566,Heisdorf,http://www.wikidata.org/entity/Q8580,Eifelkreis Bitburg-Prüm,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q93250,Königswartha,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q93225,Cunewalde,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q550708,Wattendorf,http://www.wikidata.org/entity/Q10444,Bamberg,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q93228,Doberschau-Gaußig,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q530170,Straußfurt,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q550562,Großsteinhausen,http://www.wikidata.org/entity/Q8552,Südwestpfalz,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q550723,Viereth-Trunstadt,http://www.wikidata.org/entity/Q10444,Bamberg,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q550666,Weingarten,http://www.wikidata.org/entity/Q8178,Karlsruhe,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q93216,Burkau,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q93257,Lichtenberg,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q550528,Bühlertal,http://www.wikidata.org/entity/Q8182,Rastatt,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550697,Wackersberg,http://www.wikidata.org/entity/Q10522,Bad Tölz-Wolfratshausen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q533873,Mähren,http://www.wikidata.org/entity/Q8602,Westerwaldkreis,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q550330,Schlichting,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550704,Hofstetten,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550620,Reichenbach am Heuberg,http://www.wikidata.org/entity/Q8208,Tuttlingen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550627,Mötzingen,http://www.wikidata.org/entity/Q8536,Böblingen district,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550433,Tellingstedt,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550730,Wieden,http://www.wikidata.org/entity/Q8198,Lörrach,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550771,Schwanau,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q93233,Großdubrau,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q530154,Kindelbrück,http://www.wikidata.org/entity/Q7865,Landkreis Sömmerda,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q550633,Leibertingen,http://www.wikidata.org/entity/Q8230,Landkreis Sigmaringen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550719,Alesheim,http://www.wikidata.org/entity/Q10453,Weißenburg-Gunzenhausen,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q93231,Frankenthal,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q532234,Meisburg,http://www.wikidata.org/entity/Q8583,Vulkaneifel,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q550715,Boms,http://www.wikidata.org/entity/Q8225,Landkreis Ravensburg,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550485,Negenborn,http://www.wikidata.org/entity/Q5973,Holzminden,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q550745,Ortenberg,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q549898,Ottenstein,http://www.wikidata.org/entity/Q58548,Bodenwerder-Polle,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q93264,Nebelschütz,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q530041,Kühdorf,http://www.wikidata.org/entity/Q7887,Greiz,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q550364,Lohe-Rickelshof,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q531792,Melsbach,http://www.wikidata.org/entity/Q8606,Neuwied,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q550693,Biberach,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550682,Obernheim,http://www.wikidata.org/entity/Q8233,Zollernalb,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550754,Königsheim,http://www.wikidata.org/entity/Q8208,Tuttlingen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550469,Pegestorf,http://www.wikidata.org/entity/Q58548,Bodenwerder-Polle,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q529841,"Herzberg, Ostprignitz-Ruppin",http://www.wikidata.org/entity/Q6125,Ostprignitz-Ruppin District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q550340,Stoltenberg,http://www.wikidata.org/entity/Q2970,Plön District,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550761,Riedhausen,http://www.wikidata.org/entity/Q8225,Landkreis Ravensburg,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550649,Bietigheim,http://www.wikidata.org/entity/Q8182,Rastatt,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q529774,Remptendorf,http://www.wikidata.org/entity/Q7883,Saale-Orla-Kreis,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q83421,Mohlsdorf-Teichwolframsdorf,http://www.wikidata.org/entity/Q7887,Greiz,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q532435,Schilda,http://www.wikidata.org/entity/Q6152,Elbe-Elster District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q550669,Berg,http://www.wikidata.org/entity/Q8225,Landkreis Ravensburg,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550773,Schechingen,http://www.wikidata.org/entity/Q8522,Ostalbkreis,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550661,Friesenheim,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550456,Holenberg,http://www.wikidata.org/entity/Q5973,Holzminden,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q533392,Hedwigenkoog,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q533457,Westerdeichstrich,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550651,Stetten am kalten Markt,http://www.wikidata.org/entity/Q8230,Landkreis Sigmaringen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550726,Mahlstetten,http://www.wikidata.org/entity/Q8208,Tuttlingen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550582,Kolbingen,http://www.wikidata.org/entity/Q8208,Tuttlingen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q93226,Demitz-Thumitz,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q550625,Sankt Märgen,http://www.wikidata.org/entity/Q8195,Breisgau-Hochschwarzwald,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550689,Hildrizhausen,http://www.wikidata.org/entity/Q8536,Böblingen district,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550485,Negenborn,http://www.wikidata.org/entity/Q58545,Bevern,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q531101,Odenbach,http://www.wikidata.org/entity/Q8562,Kusel,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q550285,Bördeland,http://www.wikidata.org/entity/Q6081,Salzlandkreis,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q532678,"Grabfeld, Thuringia",http://www.wikidata.org/entity/Q7871,Schmalkalden-Meiningen,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q533582,Fedderingen,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q533424,Elpersbüttel,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q93240,Großpostwitz,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q93229,Elsterheide,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q549963,Steigra,http://www.wikidata.org/entity/Q6098,Saalekreis,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q533597,Kaiser-Wilhelm-Koog,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550757,Georgensgmünd,http://www.wikidata.org/entity/Q10451,Roth,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q93253,Kubschütz,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q531735,Leegebruch,http://www.wikidata.org/entity/Q6119,Oberhavel District,http://www.wikidata.org/entity/Q1208,Brandenburg
http://www.wikidata.org/entity/Q550212,Heyersdorf,http://www.wikidata.org/entity/Q7888,Altenburger Land,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q550786,Frittlingen,http://www.wikidata.org/entity/Q8208,Tuttlingen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550241,Barleben,http://www.wikidata.org/entity/Q6064,Börde,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q550656,Willstätt,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550767,Meißenheim,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550175,Kirschau,http://www.wikidata.org/entity/Q81749,Schirgiswalde-Kirschau,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q93248,Hochkirch,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q83365,Caaschwitz,http://www.wikidata.org/entity/Q16548014,Erfüllende Gemeinde Bad Köstritz,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q550644,Sigmaringendorf,http://www.wikidata.org/entity/Q8230,Landkreis Sigmaringen,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q529831,Hötensleben,http://www.wikidata.org/entity/Q6064,Börde,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q83365,Caaschwitz,http://www.wikidata.org/entity/Q7887,Greiz,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q533504,Wesselburenerkoog,http://www.wikidata.org/entity/Q2947,Dithmarschen,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550456,Holenberg,http://www.wikidata.org/entity/Q58545,Bevern,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q533549,Klein Offenseth-Sparrieshoop,http://www.wikidata.org/entity/Q3006,Pinneberg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550750,Durbach,http://www.wikidata.org/entity/Q8191,Ortenau,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q550233,Edersleben,http://www.wikidata.org/entity/Q6092,Mansfeld-Südharz,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q531286,Ippenschied,http://www.wikidata.org/entity/Q8572,Bad Kreuznach,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q550700,Litzendorf,http://www.wikidata.org/entity/Q10444,Bamberg,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q550469,Pegestorf,http://www.wikidata.org/entity/Q5973,Holzminden,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q550777,Fischingen,http://www.wikidata.org/entity/Q8198,Lörrach,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q93247,Haselbachtal,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q93260,Malschwitz,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q533989,Dammfleth,http://www.wikidata.org/entity/Q3011,Steinburg,http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q550572,Höchstädt im Fichtelgebirge,http://www.wikidata.org/entity/Q10432,Wunsiedel,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q533813,Raumbach,http://www.wikidata.org/entity/Q8572,Bad Kreuznach,http://www.wikidata.org/entity/Q1200,Rhineland-Palatinate
http://www.wikidata.org/entity/Q550673,Murg,http://www.wikidata.org/entity/Q8200,Waldshut,http://www.wikidata.org/entity/Q985,Baden-Württemberg
http://www.wikidata.org/entity/Q549954,Seelingstädt,http://www.wikidata.org/entity/Q7887,Greiz,http://www.wikidata.org/entity/Q1205,Thuringia
http://www.wikidata.org/entity/Q93234,Großharthau,http://www.wikidata.org/entity/Q571947,Bautzen District,http://www.wikidata.org/entity/Q1202,Saxony
http://www.wikidata.org/entity/Q530122,Angern,http://www.wikidata.org/entity/Q6064,Börde,http://www.wikidata.org/entity/Q1206,Saxony-Anhalt
http://www.wikidata.org/entity/Q505002,Bindlach,http://www.wikidata.org/entity/Q10439,Bayreuth,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q505217,Varrel,http://www.wikidata.org/entity/Q451506,Kirchdorf,http://www.wikidata.org/entity/Q1197,Lower Saxony
http://www.wikidata.org/entity/Q505061,Heinersreuth,http://www.wikidata.org/entity/Q10439,Bayreuth,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q504740,Laboe,http://www.wikidata.org/entity/Q479820,Probstei (collective municipality),http://www.wikidata.org/entity/Q1194,Schleswig-Holstein
http://www.wikidata.org/entity/Q505237,Dammbach,http://www.wikidata.org/entity/Q10471,Aschaffenburg,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q504978,Thyrnau,http://www.wikidata.org/entity/Q10489,Passau,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q504933,Wilhelmsthal,http://www.wikidata.org/entity/Q10434,Kronach,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q505048,Oberickelsheim,http://www.wikidata.org/entity/Q10456,Neustadt (Aisch)-Bad Windsheim,http://www.wikidata.org/entity/Q980,Bavaria
http://www.wikidata.org/entity/Q504486,Niederschönenfeld,http://www.wikidata.org/entity/Q10418,Donau-Ries,http://www.wikidata.org/entity/Q980,Bavaria
